an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
07-Aug-2026 21:26:50,467.34 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_07082026212621_EARNINGCALLINTIMATION_signed.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:00,07082026212650,07-Aug-2026 21:26:50,467.34 KB,True,,,106732471,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-08-07 21:26:50,TMPV
01-Aug-2026 11:44:42,3.35 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_01082026114014_NSEBSEJULYSALES.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated August 01, 2026, titled ""Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited) Monthly Sales - July 2026"".",,,Press Release,00:00:01,01082026114442,01-Aug-2026 11:44:43,3.35 MB,True,,,106720531,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-08-01 11:44:42,TMPV
30-Jul-2026 18:18:29,199.00 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_30072026181816_NSEBSEESOP.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange regarding Allotment of 308642  Shares.,,,ESOP/ESOS/ESPS,00:00:00,30072026181829,30-Jul-2026 18:18:29,199.00 KB,True,,,106717696,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-07-30 18:18:29,TMPV
27-Jul-2026 18:37:11,249.83 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_27072026183646_NSEBSEDisruptionofOperation.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange about Temporary Disruption of Operations at Sanand Plants, Gujarat",,,Disruption of Operations,00:00:01,27072026183711,27-Jul-2026 18:37:12,249.83 KB,True,,,106712360,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-07-27 18:37:11,TMPV
15-Jul-2026 14:07:42,3.20 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_15072026140657_ESGRATING.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about ESG Rating,,,General Updates,00:00:01,15072026140742,15-Jul-2026 14:07:43,3.20 MB,True,,,106698477,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-07-15 14:07:42,TMPV
08-Jul-2026 19:55:22,7.95 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_08072026195508_PVvotingresult.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on July 08, 2026. Further, the company has submitted the Exchange a copy of Srutinizers report along with voting results.",,,Shareholders meeting,00:00:01,08072026195522,08-Jul-2026 19:55:23,7.95 MB,True,,,106691081,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-07-08 19:55:22,TMPV
06-Jul-2026 16:43:50,447.93 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_06072026164336_NSEBSEREG74.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,06072026164350,06-Jul-2026 16:43:51,447.93 KB,True,,,106687640,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-07-06 16:43:50,TMPV
06-Jul-2026 15:35:13,262.87 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_06072026153458_NSEBSESIAM.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about SIAM Report   April to June 2026.,,,General Updates,00:00:01,06072026153513,06-Jul-2026 15:35:14,262.87 KB,True,,,106687504,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-07-06 15:35:13,TMPV
02-Jul-2026 17:30:10,395.71 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_02072026172954_NSEBSEJLR.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated July 02, 2026, titled ""Jaguar Land Rover Automotive plc ( JLR ) reports its Wholesale and Retail Sales for Q1FY27"".",,,Press Release,00:00:01,02072026173010,02-Jul-2026 17:30:11,395.71 KB,True,,,106684672,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-07-02 17:30:10,TMPV
01-Jul-2026 14:25:54,431.47 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_01072026142534_PVSALESRELEASE.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated July 01, 2026, titled ""Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited) total sales in Q1FY27"".",,,Press Release,00:00:01,01072026142554,01-Jul-2026 14:25:55,431.47 KB,True,,,106683195,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-07-01 14:25:54,TMPV
30-Jun-2026 18:22:50,302.69 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_30062026182226_LetterNSEBSEAnalystMeet.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,30062026182250,30-Jun-2026 18:22:51,302.69 KB,True,,,106681929,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-30 18:22:50,TMPV
25-Jun-2026 21:34:07,301.50 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_25062026213048_PVRumourVerification_signed.pdf,"The Exchange has sought clarification from Tata Motors Passenger Vehicles Limited with respect to recent news item captioned Tata Motors, Stellantis on verge of finalising partnership.  The response from the Company is attached.",,,News Verification,00:00:01,25062026213407,25-Jun-2026 21:34:08,301.50 KB,True,,,106676026,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-25 21:34:07,TMPV
25-Jun-2026 15:09:12,0 Bytes,-,"The Exchange has sought clarification from Tata Motors Passenger Vehicles Limited with respect to recent news item captioned Tata Motors, Stellantis on verge of finalising partnership.  The response from the Company is awaited.",,,News Verification,00:00:01,25062026150912,25-Jun-2026 15:09:13,0 Bytes,True,,,106674597,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-25 15:09:12,TMPV
23-Jun-2026 22:44:03,300.69 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_23062026224308_AudioInvestorDay.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Link of Recording,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,23062026224403,23-Jun-2026 22:44:04,300.69 KB,True,,,106671582,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-23 22:44:03,TMPV
23-Jun-2026 13:55:04,21.75 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_23062026135346_PresentationPV.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Investor Presentation,,,Investor Presentation,00:00:01,23062026135504,23-Jun-2026 13:55:05,21.75 MB,True,,,106670785,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-23 13:55:04,TMPV
18-Jun-2026 19:01:37,272.10 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_18062026190122_NSEBSELETTERtradingwindowPV.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,Trading Window,00:00:01,18062026190137,18-Jun-2026 19:01:38,272.10 KB,True,,,106667116,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-18 19:01:37,TMPV
17-Jun-2026 13:44:44,17.77 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_17062026134433_Binder.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Investor Presentation,,,Investor Presentation,00:00:01,17062026134444,17-Jun-2026 13:44:45,17.77 MB,True,,,106665540,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-17 13:44:44,TMPV
17-Jun-2026 13:30:38,419.50 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_17062026133028_NSEBSEJLR.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated June 17, 2026, titled ""JLR sets out path to Double Digit Revenue Growth through greater propulsion flexibility and increased focus on North America"".",,,Press Release,00:00:01,17062026133038,17-Jun-2026 13:30:39,419.50 KB,True,,,106665536,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-17 13:30:38,TMPV
16-Jun-2026 18:38:50,233.32 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_16062026183831_NSEBSEESOP.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange regarding Allotment of 147262  Shares.,,,ESOP/ESOS/ESPS,00:00:01,16062026183850,16-Jun-2026 18:38:51,233.32 KB,True,,,106664795,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-16 18:38:50,TMPV
16-Jun-2026 15:01:46,773.76 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_16062026150138_NSEBSEPOSTAd.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:00,16062026150146,16-Jun-2026 15:01:46,773.76 KB,True,,,106664434,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-16 15:01:46,TMPV
15-Jun-2026 22:23:31,303.65 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_15062026222021_NSEBSETOSH.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about the physical letters sent to the shareholders of the Company.,,,General Updates,00:00:01,15062026222331,15-Jun-2026 22:23:32,303.65 KB,True,,,106663784,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-15 22:23:31,TMPV
15-Jun-2026 22:13:46,1.97 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_15062026221011_NSEBSEBRSR.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report for the Financial Year 2025-26'.,,,Updates,00:00:01,15062026221346,15-Jun-2026 22:13:47,1.97 MB,True,,,106663783,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-15 22:13:46,TMPV
15-Jun-2026 22:07:19,20.45 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_15062026220635_NSEBSEAnnualReport.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 08, 2026",,,Shareholders meeting,00:00:01,15062026220719,15-Jun-2026 22:07:20,20.45 MB,True,,,106663781,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-15 22:07:19,TMPV
12-Jun-2026 11:31:17,396.97 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_12062026112654_NSEBSEPricehike.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated Jun 12, 2026, titled ""Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited) to increase price of its Passenger Vehicles, w.e.f., July 1, 2026"".",,,Press Release,00:00:01,12062026113117,12-Jun-2026 11:31:18,396.97 KB,True,,,106661823,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-12 11:31:17,TMPV
09-Jun-2026 11:12:50,3.32 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_09062026111239_NSEBSETDSIntimation.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Communication to Shareholders   Intimation on Tax Deduction on Dividend.,,,General Updates,00:00:01,09062026111250,09-Jun-2026 11:12:51,3.32 MB,True,,,106658291,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-09 11:12:50,TMPV
01-Jun-2026 15:20:12,3.36 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_01062026152002_NSEBSEREVISED.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a revised press release dated Jun 01, 2026, titled ""Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited) Monthly Sales - May 2026"".",,,Press Release (Revised),00:00:01,01062026152012,01-Jun-2026 15:20:13,3.36 MB,True,,,106651038,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-01 15:20:12,TMPV
01-Jun-2026 14:23:36,3.36 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_01062026142321_PVSALESRELEASE.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated Jun 01, 2026, titled ""Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited) Monthly Sales - May 2026"".",,,Press Release,00:00:02,01062026142336,01-Jun-2026 14:23:38,3.36 MB,True,,,106650964,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-06-01 14:23:36,TMPV
28-May-2026 20:25:22,3.82 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026202334_NSEBSEPVNewspaper_SIGNED.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Newspaper Advertisement in connection with the 81st Annual General Meeting of the Company.,,,Copy of Newspaper Publication,00:00:01,28052026202522,28-May-2026 20:25:23,3.82 MB,True,,,106646073,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-28 20:25:22,TMPV
28-May-2026 19:49:40,3.13 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026194838_LetterNSEBSEAnalystMeet_signed.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,28052026194940,28-May-2026 19:49:41,3.13 MB,True,,,106645970,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-28 19:49:40,TMPV
28-May-2026 16:36:09,3.24 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026163556_NSEBSELETTERRecordDate.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about the date of payment of Final Dividend.,,,General Updates,00:00:02,28052026163609,28-May-2026 16:36:11,3.24 MB,True,,,106645378,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-28 16:36:09,TMPV
28-May-2026 16:34:30,3.24 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026163349_NSEBSELETTERRecordDate.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about 'Intimation of date of Annual General Meeting'.,,,General Updates,00:00:01,28052026163430,28-May-2026 16:34:31,3.24 MB,True,,,106645369,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-28 16:34:30,TMPV
28-May-2026 16:28:55,3.24 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_28052026162721_NSEBSELETTERRecordDate.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange that Record date for the purpose of Dividend  is 19-Jun-2026.,,,Record Date,00:00:01,28052026162855,28-May-2026 16:28:56,3.24 MB,True,,,106645353,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-28 16:28:55,TMPV
27-May-2026 20:51:53,3.14 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_27052026205143_LetterNSEBSEAnalystMeet.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:02,27052026205153,27-May-2026 20:51:55,3.14 MB,True,,,106644359,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-27 20:51:53,TMPV
20-May-2026 21:52:16,3.52 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_20052026215152_NSEBSETRANSCRIPT.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Transcript,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,20052026215216,20-May-2026 21:52:17,3.52 MB,True,,,106632516,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-20 21:52:16,TMPV
15-May-2026 13:28:29,5.52 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_15052026132813_NSEBSENEWSPAPER.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Copy of Newspaper Publication,,,Copy of Newspaper Publication,00:00:01,15052026132829,15-May-2026 13:28:30,5.52 MB,True,,,106624336,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-15 13:28:29,TMPV
14-May-2026 22:42:45,422.16 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_14052026222845_NSEBSEINVESTORDAY.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about the update on Tata Motors Passenger Vehicles Group Investor Day which is scheduled to be held in the month of June 2026.,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,14052026224245,14-May-2026 22:42:46,422.16 KB,True,,,106623706,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 22:42:45,TMPV
14-May-2026 21:35:07,284.59 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_14052026213451_Audioandtranscriptletter.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Link of Recording,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,14052026213507,14-May-2026 21:35:08,284.59 KB,True,,,106623572,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 21:35:07,TMPV
14-May-2026 18:02:51,892.08 KB,https://nsearchives.nseindia.com/corporate/TMPV_ROID_85921_KMP_Doc.zip,Tata Motors Passenger Vehicles Limited has informed the Exchange about Resignation of Director/KMP/SMP,,,Resignation of Director/KMP/SMP,00:00:01,14052026180251,14-May-2026 18:02:52,892.08 KB,True,,,106622964,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 18:02:51,TMPV
14-May-2026 17:28:49,296.83 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_14052026172723_NSEBSELETTERESOPSCHEME.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange regarding adoption of  Tata Motors Passenger Vehicles Limited Share-based Long Term Incentive Scheme 2026 .,,,Outcome of Board Meeting,00:00:01,14052026172849,14-May-2026 17:28:50,296.83 KB,True,,,106622792,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 17:28:49,TMPV
14-May-2026 17:03:11,938.00 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_14052026170253_NSEBSESMPPV.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange regarding Change in Senior Management Personnel.,,,Outcome of Board Meeting,00:00:01,14052026170311,14-May-2026 17:03:12,938.00 KB,True,,,106622686,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 17:03:11,TMPV
14-May-2026 16:49:45,2.25 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_14052026164936_NSEBSEINVESTORPRESENTATION.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Investor Presentation,,,Investor Presentation,00:00:01,14052026164945,14-May-2026 16:49:46,2.25 MB,True,,,106622628,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 16:49:45,TMPV
14-May-2026 16:44:39,426.73 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_14052026164415_NSEBSEALNOOR.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange regarding re-appointment of Mr Al-Noor Ramji as a Non-Executive Independent Director of Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited).,,,Outcome of Board Meeting,00:00:01,14052026164439,14-May-2026 16:44:40,426.73 KB,True,,,106622617,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 16:44:39,TMPV
14-May-2026 16:34:00,11.68 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_14052026163337_FINAL.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange that Board of Directors at its meeting held on May 14, 2026, recommended Final Dividend of Rs. 3 per equity share.",,,Dividend,00:00:01,14052026163400,14-May-2026 16:34:01,11.68 MB,True,,,106622594,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 16:34:00,TMPV
14-May-2026 16:26:06,11.68 MB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_14052026162456_FINAL.pdf,"Tata Motors Passenger Vehicles Limited has submitted to the Exchange, the financial results for the period ended March 31, 2026.",,,Outcome of Board Meeting,00:00:01,14052026162606,14-May-2026 16:26:07,11.68 MB,True,,,106622576,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-14 16:26:06,TMPV
05-May-2026 15:52:44,444.77 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_05052026155230_nsebseearningcall.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about Schedule of meet,,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:01,05052026155244,05-May-2026 15:52:45,444.77 KB,True,,,106609605,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-05 15:52:44,TMPV
01-May-2026 12:10:08,459.86 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_01052026120940_PVSalesRelease.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding a press release dated May 01, 2026, titled ""Tata Motors Passenger Vehicles Limited (formerly Tata Motors Limited) Monthly Sales - April 2026"".",,,Press Release,00:00:00,01052026121008,01-May-2026 12:10:08,459.86 KB,True,,,106606780,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-05-01 12:10:08,TMPV
17-Apr-2026 15:08:53,231.87 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_17042026150818_NSEBSEESOP.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange regarding Allotment of 58,077  Shares.",,,ESOP/ESOS/ESPS,00:00:01,17042026150853,17-Apr-2026 15:08:54,231.87 KB,True,,,106592653,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-04-17 15:08:53,TMPV
08-Apr-2026 14:12:32,383.82 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_08042026141202_NSEBSEREG4.pdf,"Tata Motors Passenger Vehicles Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:00,08042026141232,08-Apr-2026 14:12:32,383.82 KB,True,,,106583471,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-04-08 14:12:32,TMPV
06-Apr-2026 16:12:07,261.96 KB,https://nsearchives.nseindia.com/corporate/TATAMOTORSSJS_06042026161158_PVNSEBSESIAM.pdf,Tata Motors Passenger Vehicles Limited has informed the Exchange about SIAM Report   January to March 2026,,,General Updates,00:00:00,06042026161207,06-Apr-2026 16:12:07,261.96 KB,True,,,106580577,,INE155A01022,Tata Motors Passenger Vehicles Limited,2026-04-06 16:12:07,TMPV
