an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
24-Jul-2026 18:00:54,412.60 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_24072026180000_NewspaperAdvt24072026signed.pdf,Nestle India Limited has informed the Exchange regarding 'Newspaper advertisement   Public Notice regarding loss of share certificate(s)'.,,,Updates,00:00:00,24072026180054,24-Jul-2026 18:00:54,412.60 KB,True,,,106710115,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-24 18:00:54,NESTLEIND
23-Jul-2026 18:26:02,229.68 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_23072026182359_AnalystsMeet4Aug2026signed.pdf,Nestle India Limited has informed the Exchange about the Intimation of an analyst/ institutional investors meet (virtual) schedule for 4th August 2026 at 2PM (IST),,,Analysts/Institutional Investor Meet/Con. Call Updates,00:00:00,23072026182602,23-Jul-2026 18:26:02,229.68 KB,True,,,106708516,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-23 18:26:02,NESTLEIND
22-Jul-2026 11:18:41,1.65 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_22072026111812_BSENSEUFRs30062026signed.pdf,"Nestle India Limited has informed the Exchange regarding a press release dated July 22, 2026, titled ""Nestlé India delivered robust 25.4% sales growth led by strong volume growth - All four product groups recorded strong double-digit growth"".",,,Press Release,00:00:01,22072026111841,22-Jul-2026 11:18:42,1.65 MB,True,,,106706184,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-22 11:18:41,NESTLEIND
22-Jul-2026 11:11:18,1.65 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_22072026111047_BSENSEUFRs30062026signed.pdf,"Nestle India Limited has submitted to the Exchange, the Unaudited Financial Results (standalone and consolidated) for the first quarter ended 30th June 2026",,,Outcome of Board Meeting,00:00:01,22072026111118,22-Jul-2026 11:11:19,1.65 MB,True,,,106706181,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-22 11:11:18,NESTLEIND
15-Jul-2026 17:09:23,227.30 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_15072026170846_STXIntimationVATOrder15072026signed.pdf,"Nestle India Limited has informed the Exchange Intimation regarding receipt of an Order from Superintendent of Taxes Charge-IV, Agartala Kar Bhavan, Palace Compound, West Tripura District, Tripura",,,Action(s) taken or orders passed,00:00:00,15072026170923,15-Jul-2026 17:09:23,227.30 KB,True,,,106698830,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-15 17:09:23,NESTLEIND
06-Jul-2026 17:59:27,553.09 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_06072026175841_StxIntimation745FYQ12627signed.pdf,"Nestle India Limited has informed the Exchange about Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended 30th June 2026",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:02,06072026175927,06-Jul-2026 17:59:29,553.09 KB,True,,,106687815,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-06 17:59:27,NESTLEIND
03-Jul-2026 18:36:55,2.24 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_03072026183521_EVotingResultsScrutinizerReport66thAGMNestleIndiasigned.pdf,"Nestle India Limited has submitted the Exchange a copy Scrutinizers report of  Annual General Meeting held on July 03, 2026. Further, the company has informed the Exchange regarding voting results.",,,Shareholders meeting,00:00:01,03072026183655,03-Jul-2026 18:36:56,2.24 MB,True,,,106686161,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-03 18:36:55,NESTLEIND
03-Jul-2026 16:09:16,282.38 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_03072026160831_67thAGMOutcomesigned.pdf,Nestle India Limited has informed the Exchange regarding Proceedings of 67th Annual General Meeting convened on 3rd July 2026 through video conferencing/ other audio-visual means ( VC/ OAVM ) facility,,,Shareholders meeting,00:00:01,03072026160916,03-Jul-2026 16:09:17,282.38 KB,True,,,106685804,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-03 16:09:16,NESTLEIND
03-Jul-2026 09:57:25,200.23 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_03072026095524_BSENSEOutcomeSD03072026signed.pdf,Nestle India Limited has informed the Exchange that Record date for the purpose of Dividend  is 10-Jul-2026.,,,Record Date,00:00:01,03072026095725,03-Jul-2026 09:57:26,200.23 KB,True,,,106685316,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-03 09:57:25,NESTLEIND
03-Jul-2026 09:53:48,200.23 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_03072026095130_BSENSEOutcomeSD03072026signed.pdf,"Nestle India Limited has informed the Exchange that Board of Directors at its meeting held on July 03, 2026, declared Special Dividend 2026 of Rs. 2 per equity share, to be paid out of the retained earnings of the Company.",,,Dividend,00:00:01,03072026095348,03-Jul-2026 09:53:49,200.23 KB,True,,,106685282,Food And Food Processing,INE239A01016,Nestle India Limited,2026-07-03 09:53:48,NESTLEIND
19-Jun-2026 18:16:40,312.55 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_19062026181626_TradingWindowClosureSEintimationsigned.pdf,"Nestle India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,Trading Window,00:00:01,19062026181640,19-Jun-2026 18:16:41,312.55 KB,True,,,106668221,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-19 18:16:40,NESTLEIND
19-Jun-2026 17:31:40,312.55 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_19062026172630_TradingWindowClosureSEintimationsigned.pdf,"Nestle India Limited has informed the Exchange that Record Date for determining entitlement of the members to the final dividend for the financial year 2025-26 and special dividend 2026, if any, is 10-Jul-2026",,,Record Date,00:00:01,19062026173140,19-Jun-2026 17:31:41,312.55 KB,True,,,106668130,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-19 17:31:40,NESTLEIND
18-Jun-2026 18:13:31,463.15 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_18062026181145_NewspaperAdvt18062026signed.pdf,Nestle India Limited has informed the Exchange regarding 'Newspaper advertisement published on 18th June 2026   Public Notice regarding loss of share certificate(s)'.,,,Updates,00:00:01,18062026181331,18-Jun-2026 18:13:32,463.15 KB,True,,,106667008,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-18 18:13:31,NESTLEIND
17-Jun-2026 16:32:45,448.72 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_17062026163130_NewspaperAdvt17062026signed.pdf,Nestle India Limited has informed the Exchange regarding 'Newspaper advertisement   Public Notice regarding intimation to the shareholders about opening of Special Window by SEBI for Transfer and Dematerialisation of Physical Securities'.,,,Updates,00:00:01,17062026163245,17-Jun-2026 16:32:46,448.72 KB,True,,,106665691,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-17 16:32:45,NESTLEIND
12-Jun-2026 17:26:29,226.74 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_12062026172544_BSENSENewsClarification12062026signed.pdf,The Exchange has sought clarification from Nestle India Limited with respect to recent news item captioned Nestle India declines 3% after FSSAI issues notice over alleged insect detection in Maggi.  The response from the Company is attached.,,,News Verification,00:00:01,12062026172629,12-Jun-2026 17:26:30,226.74 KB,True,,,106662200,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-12 17:26:29,NESTLEIND
12-Jun-2026 15:15:14,0 Bytes,-,The Exchange has sought clarification from Nestle India Limited with respect to recent news item captioned Nestle India declines 3% after FSSAI issues notice over alleged insect detection in Maggi.  The response from the Company is awaited.,,,News Verification,00:00:01,12062026151514,12-Jun-2026 15:15:15,0 Bytes,True,,,106662018,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-12 15:15:14,NESTLEIND
06-Jun-2026 13:45:08,2.47 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_06062026134430_PostAGMNewspaperAdvt05062026signed.pdf,"Nestle India Limited has informed the Exchange about Copy of Newspaper Publication - Notice of 67th Annual General Meeting, Remote e-Voting information, Record Date etc.",,,Copy of Newspaper Publication,00:00:01,06062026134508,06-Jun-2026 13:45:09,2.47 MB,True,,,106656811,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-06 13:45:08,NESTLEIND
05-Jun-2026 22:06:57,1.01 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_05062026220621_Nestle_India_BRSR_2025-26.pdf,Nestle India Limited has informed the Exchange about Business Responsibility and Sustainability Report for the financial year ended 31st March 2026,,,General Updates,00:00:00,05062026220657,05-Jun-2026 22:06:57,1.01 MB,True,,,106656428,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-05 22:06:57,NESTLEIND
05-Jun-2026 15:57:30,377.53 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_05062026155649_Noticeof67thAGM.pdf,Nestle India Limited has informed the Exchange regarding Notice of 67th Annual General Meeting scheduled to be held on 3rd July 2026 at 10:30 A.M. (IST),,,Shareholders meeting,00:00:01,05062026155730,05-Jun-2026 15:57:31,377.53 KB,True,,,106656011,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-05 15:57:30,NESTLEIND
03-Jun-2026 19:22:06,222.01 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_03062026191946_InvestorsMeetOutcome3June2026signed.pdf,Nestle India Limited has informed the Exchange about Update on participation in the investor conference held on 3rd June 2026,,,General Updates,00:00:02,03062026192206,03-Jun-2026 19:22:08,222.01 KB,True,,,106654078,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-03 19:22:06,NESTLEIND
02-Jun-2026 19:05:10,222.25 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_02062026190405_InvestorsMeetOutcome2June2026signed.pdf,Nestle India Limited has informed the Exchange about Update on participation in the investor conference held on 2nd June 2026,,,General Updates,00:00:01,02062026190510,02-Jun-2026 19:05:11,222.25 KB,True,,,106652794,Food And Food Processing,INE239A01016,Nestle India Limited,2026-06-02 19:05:10,NESTLEIND
27-May-2026 19:32:52,2.22 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_27052026193220_Prediscpatchintimationsigned.pdf,Nestle India Limited has informed the Exchange about Copy of Newspaper Publication - Public Notice before dispatch of Notice for the 67th Annual GeneralMeeting ( AGM ) and Annual Report for financial year ended 31st March 2026,,,Copy of Newspaper Publication,00:00:01,27052026193252,27-May-2026 19:32:53,2.22 MB,True,,,106644179,Food And Food Processing,INE239A01016,Nestle India Limited,2026-05-27 19:32:52,NESTLEIND
26-May-2026 18:31:27,296.11 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_26052026183053_InstitutionalInvestorsMeetJune2026signed.pdf,Nestle India Limited has informed the Exchange about Intimation of participation in investor conference(s) scheduled for 2nd June 2026 and 3rd June 2026,,,General Updates,00:00:02,26052026183127,26-May-2026 18:31:29,296.11 KB,True,,,106641876,Food And Food Processing,INE239A01016,Nestle India Limited,2026-05-26 18:31:27,NESTLEIND
19-May-2026 18:33:30,422.22 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_19052026183015_NewspaperAdvt19052026signed.pdf,Nestle India Limited has informed the Exchange regarding 'Newspaper advertisement dated 19th May 2026   Public Notice regarding loss of share certificate(s)'.,,,Updates,00:00:01,19052026183330,19-May-2026 18:33:31,422.22 KB,True,,,106629968,Food And Food Processing,INE239A01016,Nestle India Limited,2026-05-19 18:33:30,NESTLEIND
12-May-2026 17:20:41,220.99 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_12052026171823_AnalystMeetOutcome12May2026signed.pdf,Nestle India Limited has informed the Exchange about Update on a one-on-one meet with an analyst held on 12th May 2026,,,General Updates,00:00:01,12052026172041,12-May-2026 17:20:42,220.99 KB,True,,,106618854,Food And Food Processing,INE239A01016,Nestle India Limited,2026-05-12 17:20:41,NESTLEIND
08-May-2026 15:21:09,750.63 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_08052026151434_NewspaperAdvt08052026SIGNED.pdf,Nestle India Limited has informed the Exchange regarding 'Newspaper advertisement   Public Notice regarding intimation to the shareholders about 100-Days Campaign by IEPFA - Saksham Niveshak '.,,,Updates,00:00:01,08052026152109,08-May-2026 15:21:10,750.63 KB,True,,,106614565,Food And Food Processing,INE239A01016,Nestle India Limited,2026-05-08 15:21:09,NESTLEIND
07-May-2026 17:59:01,228.74 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_07052026175648_AnalystsMeet12May2026signed.pdf,Nestle India Limited has informed the Exchange about Intimation of a one-on-one meet with an analyst scheduled to be held on 12th May 2026,,,General Updates,00:00:02,07052026175901,07-May-2026 17:59:03,228.74 KB,True,,,106613151,Food And Food Processing,INE239A01016,Nestle India Limited,2026-05-07 17:59:01,NESTLEIND
24-Apr-2026 17:36:26,415.48 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_24042026173550_NewspaperAdvt24042026signed.pdf,Nestle India Limited has informed the Exchange regarding 'Newspaper advertisement dated 24.04.2026   Public Notice regarding loss of share certificate(s)'.,,,Updates,00:00:01,24042026173626,24-Apr-2026 17:36:27,415.48 KB,True,,,106599704,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-24 17:36:26,NESTLEIND
21-Apr-2026 19:52:08,214.94 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_21042026195134_Regulation30_5_MaterialityofEventsigned.pdf,"Nestle India Limited has informed the Exchange about Disclosure under Regulation 30(5) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",,,General Updates,00:00:01,21042026195208,21-Apr-2026 19:52:09,214.94 KB,True,,,106596001,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-21 19:52:08,NESTLEIND
21-Apr-2026 14:29:49,12.83 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_21042026142932_AFRs31032026signed.pdf,"Nestle India Limited has informed the Exchange about convening of 67th Annual General Meeting (""AGM"") on Friday, 3rd July 2026 through Video Conferencing/ OtherAudio-Visual Means (VC/ OAVM).",,,General Updates,00:00:01,21042026142949,21-Apr-2026 14:29:50,12.83 MB,True,,,106595485,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-21 14:29:49,NESTLEIND
21-Apr-2026 14:28:04,12.83 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_21042026142731_AFRs31032026signed.pdf,"Nestle India Limited has informed the Exchange regarding a press release dated April 21, 2026, titled ""Consumer First. Brand Strong. Future Ready"".",,,Press Release,00:00:01,21042026142804,21-Apr-2026 14:28:05,12.83 MB,True,,,106595484,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-21 14:28:04,NESTLEIND
21-Apr-2026 14:25:04,12.83 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_21042026141833_AFRs31032026signed.pdf,Nestle India Limited has informed the Exchange that Record date for the purpose of Final Dividend  is 10-Jul-2026.,,,Record Date,00:00:01,21042026142504,21-Apr-2026 14:25:05,12.83 MB,True,,,106595483,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-21 14:25:04,NESTLEIND
21-Apr-2026 14:17:13,12.83 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_21042026141637_AFRs31032026signed.pdf,"Nestle India Limited has informed the Exchange that Board of Directors at its meeting held on April 21, 2026, recommended Final Dividend of Rs. 5 per equity share.",,,Dividend,00:00:01,21042026141713,21-Apr-2026 14:17:14,12.83 MB,True,,,106595479,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-21 14:17:13,NESTLEIND
21-Apr-2026 14:15:02,12.83 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_21042026141342_AFRs31032026signed.pdf,"Nestle India Limited has submitted to the Exchange, the financial results for the fourth quarter and financial year ended 31st March 2026.",,,Outcome of Board Meeting,00:00:01,21042026141502,21-Apr-2026 14:15:03,12.83 MB,True,,,106595477,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-21 14:15:02,NESTLEIND
14-Apr-2026 22:10:36,494.68 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_14042026220941_NewspaperAdvt13042026signed.pdf,Nestle India Limited has informed the Exchange regarding 'Newspaper advertisement   Public Notice regarding Intimation to the shareholders about opening of Special Window by SEBI for Transfer and Dematerialisation of Physical Securities'.,,,Updates,00:00:01,14042026221036,14-Apr-2026 22:10:37,494.68 KB,True,,,106589628,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-14 22:10:36,NESTLEIND
08-Apr-2026 16:27:12,540.42 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_08042026162628_StxIntimation745FYQ42526signed.pdf,"Nestle India Limited has informed the Exchange about Certificate under Regulation 74 (5) of the SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended 31st March 2026",,,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",00:00:01,08042026162712,08-Apr-2026 16:27:13,540.42 KB,True,,,106583674,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-08 16:27:12,NESTLEIND
07-Apr-2026 19:02:14,316.95 KB,https://nsearchives.nseindia.com/corporate/team_bbodade_06042026174926_NESTLEIND.pdf,"Nestle S A has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",,,Disclosure under SEBI Takeover Regulations,00:00:01,07042026190214,07-Apr-2026 19:02:15,316.95 KB,True,,,106580814,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-07 19:02:14,NESTLEIND
01-Apr-2026 18:50:29,226.40 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_01042026184954_STXIntimation01042026signed.pdf,"Nestle India Limited has informed the Exchange about intimation regarding an addition of a new Maggi Noodles production line at the Sanand Factory, Gujarat",,,Capacity addition,00:00:01,01042026185029,01-Apr-2026 18:50:30,226.40 KB,True,,,106577518,Food And Food Processing,INE239A01016,Nestle India Limited,2026-04-01 18:50:29,NESTLEIND
24-Mar-2026 17:52:08,278.42 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_24032026175146_TradingWindowClosureSEintimation24032026signed.pdf,"Nestle India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",,,Trading Window,00:00:01,24032026175208,24-Mar-2026 17:52:09,278.42 KB,True,,,106565941,Food And Food Processing,INE239A01016,Nestle India Limited,2026-03-24 17:52:08,NESTLEIND
23-Mar-2026 17:20:02,286.25 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_23032026171927_Investor_Meet_Outcome_23Mar2026signed.pdf,Nestle India Limited has informed the Exchange about Update on a one-on-one meet (virtual) with an institutional investor held on 23rd March 2026,,,General Updates,00:00:01,23032026172002,23-Mar-2026 17:20:03,286.25 KB,True,,,106564112,Food And Food Processing,INE239A01016,Nestle India Limited,2026-03-23 17:20:02,NESTLEIND
19-Mar-2026 16:07:32,222.33 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_19032026160606_BSENSEMunch19032026signed.pdf,"Nestle India Limited has informed the Exchange about  the addition of a new Munch production line at the Sanand Factory, Gujarat",,,Capacity addition,00:00:01,19032026160732,19-Mar-2026 16:07:33,222.33 KB,True,,,106561432,Food And Food Processing,INE239A01016,Nestle India Limited,2026-03-19 16:07:32,NESTLEIND
17-Mar-2026 18:58:24,220.40 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_17032026185806_Investor_Meet_Outcome_17Mar2026signed.pdf,Nestle India Limited has informed the Exchange about Update on a one-on-one meet (virtual) with an institutional investor held on 17th March 2026,,,General Updates,00:00:01,17032026185824,17-Mar-2026 18:58:25,220.40 KB,True,,,106559566,Food And Food Processing,INE239A01016,Nestle India Limited,2026-03-17 18:58:24,NESTLEIND
16-Mar-2026 18:15:25,220.30 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_16032026181019_Investor_Meet_Outcome_16Mar2026signed.pdf,Nestle India Limited has informed the Exchange about update on a one-on-one meet (virtual) with an institutional investor,,,General Updates,00:00:00,16032026181525,16-Mar-2026 18:15:25,220.30 KB,True,,,106558430,Food And Food Processing,INE239A01016,Nestle India Limited,2026-03-16 18:15:25,NESTLEIND
13-Mar-2026 19:53:39,4.50 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_13032026195220_IntimationofpostalballotVotingResultssigned.pdf,"Nestle India Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",,,Shareholders meeting,00:00:01,13032026195339,13-Mar-2026 19:53:40,4.50 MB,True,,,106557203,Food And Food Processing,INE239A01016,Nestle India Limited,2026-03-13 19:53:39,NESTLEIND
09-Mar-2026 19:29:15,256.84 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_09032026192847_InstitutionalInvestorsMeet16Mar2026signed.pdf,Nestle India Limited has informed the Exchange about Intimation of one-on-one meet(s) with institutional investor(s),,,General Updates,00:00:00,09032026192915,09-Mar-2026 19:29:15,256.84 KB,True,,,106553084,Food And Food Processing,INE239A01016,Nestle India Limited,2026-03-09 19:29:15,NESTLEIND
06-Mar-2026 16:19:41,264.18 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_06032026161847_CommunicationChangeinSMP06032026signed.pdf,Nestle India Limited has informed the Exchange about disclosure of changes in the Senior Management of the Company,,,Change in Management,00:00:00,06032026161941,06-Mar-2026 16:19:41,264.18 KB,True,,,106551480,Food And Food Processing,INE239A01016,Nestle India Limited,2026-03-06 16:19:41,NESTLEIND
25-Feb-2026 18:08:06,385.83 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_25022026180733_IntimationLossNewspaperAdvt2026signed.pdf,Nestle India Limited has informed the Exchange about Copy of Newspaper Publication - Public Notice regarding loss of share certificates,,,Copy of Newspaper Publication,00:00:01,25022026180806,25-Feb-2026 18:08:07,385.83 KB,True,,,106544661,Food And Food Processing,INE239A01016,Nestle India Limited,2026-02-25 18:08:06,NESTLEIND
12-Feb-2026 19:49:01,2.63 MB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_12022026194715_NewspaperadvertisementforPostalBallotsigned.pdf,Nestle India Limited has informed the Exchange about Newspaper advertisement regarding dispatch of Notice of Postal Ballot electronically,,,General Updates,00:00:01,12022026194901,12-Feb-2026 19:49:02,2.63 MB,True,,,106532625,Food And Food Processing,INE239A01016,Nestle India Limited,2026-02-12 19:49:01,NESTLEIND
